Datetime,Open,High,Low,Close
2022-05-25 22:03:00,3966.75,3967.0,3964.0,3965.75
2022-05-25 22:04:00,3965.75,3967.5,3965.5,3967.25
2022-05-25 22:05:00,3967.5,3967.75,3966.5,3966.75
2022-05-25 22:06:00,3967.0,3967.0,3966.25,3966.5
2022-05-25 22:07:00,3966.5,3968.75,3966.5,3968.5
2022-05-25 22:08:00,3968.75,3969.0,3967.75,3968.75
2022-05-25 22:09:00,3968.5,3969.0,3968.0,3968.25
2022-05-25 22:10:00,3968.75,3970.25,3968.25,3968.75
2022-05-25 22:11:00,3968.75,3969.5,3968.75,3969.0
2022-05-25 22:12:00,3969.25,3969.5,3968.75,3968.75
2022-05-25 22:13:00,3968.75,3969.25,3968.0,3968.75
2022-05-25 22:14:00,3968.5,3968.5,3967.25,3967.5
2022-05-25 22:15:00,3967.75,3967.75,3964.5,3966.0
2022-05-25 22:16:00,3966.0,3967.0,3966.0,3966.5
2022-05-25 22:17:00,3966.5,3967.25,3966.0,3967.0
2022-05-25 22:18:00,3967.0,3968.75,3967.0,3968.5
2022-05-25 22:19:00,3968.25,3969.5,3968.25,3968.5
2022-05-25 22:20:00,3968.5,3970.0,3968.5,3969.5
2022-05-25 22:21:00,3969.5,3970.0,3969.5,3969.75
2022-05-25 22:22:00,3969.5,3969.75,3968.75,3969.0
2022-05-25 22:23:00,3968.75,3968.75,3968.0,3968.0
2022-05-25 22:24:00,3968.0,3968.75,3967.25,3967.25
2022-05-25 22:25:00,3967.25,3968.25,3966.75,3967.0
2022-05-25 22:26:00,3967.25,3967.75,3966.5,3967.75
2022-05-25 22:27:00,3967.5,3968.25,3967.25,3967.75
2022-05-25 22:28:00,3967.5,3967.5,3966.25,3966.75
2022-05-25 22:29:00,3966.75,3968.25,3966.5,3968.0
2022-05-25 22:30:00,3968.0,3968.75,3967.75,3968.25
2022-05-25 22:31:00,3968.5,3969.0,3967.75,3969.0
2022-05-25 22:32:00,3968.5,3970.0,3968.25,3969.75
2022-05-25 22:33:00,3969.75,3970.25,3969.25,3969.25
2022-05-25 22:34:00,3969.25,3970.0,3969.0,3969.25
2022-05-25 22:35:00,3969.25,3970.0,3968.75,3969.0
2022-05-25 22:36:00,3969.0,3969.75,3969.0,3969.75
2022-05-25 22:37:00,3969.75,3969.75,3968.75,3968.75
2022-05-25 22:38:00,3968.75,3969.0,3968.0,3968.25
2022-05-25 22:39:00,3968.25,3968.5,3966.75,3967.25
2022-05-25 22:40:00,3967.0,3967.25,3966.5,3967.25
2022-05-25 22:41:00,3967.25,3968.75,3967.25,3968.75
2022-05-25 22:42:00,3969.0,3969.75,3968.0,3968.25
2022-05-25 22:43:00,3968.5,3968.75,3968.0,3968.75
2022-05-25 22:44:00,3968.5,3969.0,3968.0,3968.5
2022-05-25 22:45:00,3968.75,3968.75,3967.5,3968.0
2022-05-25 22:46:00,3968.0,3970.25,3968.0,3970.0
2022-05-25 22:47:00,3970.0,3970.25,3969.0,3970.0
2022-05-25 22:48:00,3970.0,3970.0,3968.75,3968.75
2022-05-25 22:49:00,3969.0,3969.25,3968.25,3968.5
2022-05-25 22:50:00,3968.5,3968.5,3966.5,3966.5
2022-05-25 22:51:00,3966.75,3966.75,3965.25,3965.25
2022-05-25 22:52:00,3965.25,3965.25,3963.5,3964.0
2022-05-25 22:53:00,3964.0,3964.75,3963.5,3964.25
2022-05-25 22:54:00,3964.0,3964.25,3963.25,3963.25
2022-05-25 22:55:00,3963.5,3965.25,3963.5,3964.5
2022-05-25 22:56:00,3964.75,3964.75,3964.0,3964.5
2022-05-25 22:57:00,3964.5,3964.5,3960.5,3961.25
2022-05-25 22:58:00,3961.5,3964.5,3961.5,3964.0
2022-05-25 22:59:00,3964.0,3966.0,3964.0,3964.0
2022-05-25 23:00:00,3963.75,3966.5,3963.5,3965.0
2022-05-25 23:01:00,3964.5,3964.5,3963.25,3963.5
2022-05-25 23:02:00,3963.5,3964.25,3962.75,3964.25
2022-05-25 23:03:00,3964.5,3964.75,3962.0,3962.25
2022-05-25 23:04:00,3962.25,3963.25,3962.0,3962.75
2022-05-25 23:05:00,3962.5,3964.25,3962.5,3963.0
2022-05-25 23:06:00,3963.0,3964.0,3962.0,3962.25
2022-05-25 23:07:00,3962.0,3963.0,3961.5,3962.5
2022-05-25 23:08:00,3962.5,3962.5,3960.5,3962.25
2022-05-25 23:09:00,3962.25,3962.5,3961.25,3961.75
2022-05-25 23:10:00,3961.5,3963.5,3961.25,3963.0
2022-05-25 23:11:00,3963.25,3964.5,3963.0,3964.5
2022-05-25 23:12:00,3964.5,3964.5,3963.5,3963.5
2022-05-25 23:13:00,3963.5,3963.75,3963.0,3963.75
2022-05-25 23:14:00,3963.75,3964.25,3961.5,3962.75
2022-05-25 23:15:00,3962.75,3964.5,3962.75,3964.25
2022-05-25 23:16:00,3964.25,3966.0,3964.25,3966.0
2022-05-25 23:17:00,3966.0,3966.5,3966.0,3966.25
2022-05-25 23:18:00,3966.25,3967.0,3966.0,3966.5
2022-05-25 23:19:00,3966.25,3967.0,3965.75,3967.0
2022-05-25 23:20:00,3967.0,3967.5,3964.75,3965.25
2022-05-25 23:21:00,3965.25,3966.0,3964.75,3966.0
2022-05-25 23:22:00,3966.25,3968.0,3966.25,3967.5
2022-05-25 23:23:00,3967.5,3968.0,3967.25,3967.5
2022-05-25 23:24:00,3967.25,3968.25,3967.25,3968.0
2022-05-25 23:25:00,3968.25,3968.25,3967.0,3967.75
2022-05-25 23:26:00,3967.75,3967.75,3967.25,3967.5
2022-05-25 23:27:00,3967.75,3967.75,3965.75,3966.0
2022-05-25 23:28:00,3966.0,3966.5,3965.5,3966.0
2022-05-25 23:29:00,3966.0,3966.0,3965.0,3966.0
2022-05-25 23:30:00,3965.5,3966.0,3965.0,3965.75
2022-05-25 23:31:00,3966.0,3966.0,3965.25,3965.5
2022-05-25 23:32:00,3965.5,3965.75,3964.5,3964.5
2022-05-25 23:33:00,3964.5,3964.5,3963.25,3964.0
2022-05-25 23:34:00,3964.0,3964.75,3963.75,3964.75
2022-05-25 23:35:00,3964.75,3965.5,3964.25,3965.0
2022-05-25 23:36:00,3965.0,3965.25,3964.75,3965.25
2022-05-25 23:37:00,3965.25,3965.75,3965.0,3965.75
2022-05-25 23:38:00,3965.5,3967.25,3965.25,3967.25
2022-05-25 23:39:00,3967.5,3967.75,3966.0,3966.25
2022-05-25 23:40:00,3966.25,3966.25,3965.25,3966.0
2022-05-25 23:41:00,3965.75,3967.5,3965.5,3967.5
2022-05-25 23:42:00,3967.5,3967.75,3967.25,3967.25
2022-05-25 23:43:00,3967.25,3967.75,3966.75,3967.0
2022-05-25 23:44:00,3967.0,3968.25,3967.0,3967.75
2022-05-25 23:45:00,3968.0,3969.25,3968.0,3969.25
2022-05-25 23:46:00,3969.25,3969.75,3969.0,3969.25
2022-05-25 23:47:00,3969.0,3969.5,3968.75,3968.75
2022-05-25 23:48:00,3968.5,3968.75,3967.5,3967.75
2022-05-25 23:49:00,3967.5,3967.5,3966.75,3967.0
2022-05-25 23:50:00,3967.25,3968.25,3967.0,3968.0
2022-05-25 23:51:00,3968.25,3968.5,3968.0,3968.0
2022-05-25 23:52:00,3967.75,3968.75,3967.5,3968.5
2022-05-25 23:53:00,3968.5,3968.75,3967.75,3968.0
2022-05-25 23:54:00,3968.0,3968.5,3967.5,3968.5
2022-05-25 23:55:00,3968.5,3970.0,3968.5,3969.75
2022-05-25 23:56:00,3970.0,3971.0,3968.5,3968.5
2022-05-25 23:57:00,3968.5,3969.0,3968.25,3969.0
2022-05-25 23:58:00,3969.0,3969.75,3969.0,3969.5
2022-05-25 23:59:00,3969.25,3971.25,3969.25,3969.5
2022-05-26 00:00:00,3969.25,3972.0,3968.75,3971.25
2022-05-26 00:01:00,3971.5,3973.0,3971.25,3972.0
2022-05-26 00:02:00,3972.0,3973.5,3970.25,3973.5
2022-05-26 00:03:00,3973.25,3973.5,3972.25,3972.25
2022-05-26 00:04:00,3972.5,3972.75,3970.75,3971.0
2022-05-26 00:05:00,3970.75,3972.25,3969.5,3972.25
2022-05-26 00:06:00,3972.25,3973.0,3971.75,3972.5
2022-05-26 00:07:00,3972.25,3972.25,3970.75,3971.75
2022-05-26 00:08:00,3971.75,3973.75,3971.25,3972.75
2022-05-26 00:09:00,3972.5,3972.75,3971.25,3972.5
2022-05-26 00:10:00,3972.25,3973.0,3971.75,3972.25
2022-05-26 00:11:00,3972.25,3973.25,3972.0,3972.0
2022-05-26 00:12:00,3971.75,3972.5,3971.25,3971.25
2022-05-26 00:13:00,3971.25,3971.75,3970.0,3970.5
2022-05-26 00:14:00,3970.5,3971.25,3970.5,3970.75
2022-05-26 00:15:00,3970.75,3972.25,3970.5,3972.0
2022-05-26 00:16:00,3972.0,3974.25,3971.5,3973.0
2022-05-26 00:17:00,3973.0,3974.75,3972.75,3974.75
2022-05-26 00:18:00,3975.0,3975.25,3973.5,3974.25
2022-05-26 00:19:00,3973.75,3975.0,3973.25,3974.5
2022-05-26 00:20:00,3974.75,3975.5,3974.25,3974.75
2022-05-26 00:21:00,3975.0,3975.25,3974.25,3974.75
2022-05-26 00:22:00,3975.0,3977.25,3974.75,3976.75
2022-05-26 00:23:00,3976.5,3977.5,3975.5,3976.75
2022-05-26 00:24:00,3976.75,3977.75,3976.5,3977.25
2022-05-26 00:25:00,3977.25,3978.5,3977.0,3977.0
2022-05-26 00:26:00,3977.0,3977.5,3976.75,3977.25
2022-05-26 00:27:00,3977.25,3977.75,3976.75,3977.0
2022-05-26 00:28:00,3977.25,3978.0,3976.75,3977.25
2022-05-26 00:29:00,3977.25,3978.5,3977.0,3978.25
2022-05-26 00:30:00,3978.25,3980.0,3978.25,3979.75
2022-05-26 00:31:00,3979.5,3980.25,3979.0,3979.75
2022-05-26 00:32:00,3980.0,3980.75,3979.25,3980.25
2022-05-26 00:33:00,3980.25,3981.75,3979.25,3981.25
2022-05-26 00:34:00,3981.5,3982.5,3981.0,3982.25
2022-05-26 00:35:00,3982.25,3983.0,3981.0,3981.75
2022-05-26 00:36:00,3982.0,3983.75,3981.75,3983.0
2022-05-26 00:37:00,3983.0,3984.5,3983.0,3984.25
2022-05-26 00:38:00,3984.25,3986.75,3984.0,3986.0
2022-05-26 00:39:00,3986.0,3986.75,3985.75,3986.75
2022-05-26 00:40:00,3986.75,3987.25,3985.5,3986.25
2022-05-26 00:41:00,3986.25,3988.5,3986.25,3988.5
2022-05-26 00:42:00,3988.5,3989.25,3987.0,3987.5
2022-05-26 00:43:00,3987.5,3988.75,3987.25,3988.25
2022-05-26 00:44:00,3988.5,3988.5,3987.25,3988.0
2022-05-26 00:45:00,3988.0,3988.75,3987.75,3988.5
2022-05-26 00:46:00,3988.25,3989.0,3987.75,3988.5
2022-05-26 00:47:00,3988.5,3988.5,3987.25,3987.25
2022-05-26 00:48:00,3987.25,3987.25,3984.75,3985.0
2022-05-26 00:49:00,3985.0,3985.75,3984.75,3985.75
2022-05-26 00:50:00,3985.5,3986.0,3985.0,3985.75
2022-05-26 00:51:00,3985.75,3987.5,3985.75,3986.5
2022-05-26 00:52:00,3986.5,3987.0,3986.0,3986.75
2022-05-26 00:53:00,3987.0,3987.5,3986.5,3987.0
2022-05-26 00:54:00,3986.75,3987.5,3986.75,3987.25
2022-05-26 00:55:00,3987.25,3989.75,3987.25,3989.5
2022-05-26 00:56:00,3989.5,3991.0,3989.5,3990.25
2022-05-26 00:57:00,3990.25,3990.5,3989.5,3990.25
2022-05-26 00:58:00,3990.0,3991.5,3989.75,3991.25
2022-05-26 00:59:00,3991.25,3992.75,3991.25,3992.5
2022-05-26 01:00:00,3992.5,3992.75,3991.0,3992.0
2022-05-26 01:01:00,3992.0,3992.0,3990.25,3990.5
2022-05-26 01:02:00,3990.5,3990.5,3989.0,3989.25
2022-05-26 01:03:00,3989.0,3989.5,3987.25,3987.75
2022-05-26 01:04:00,3987.75,3989.25,3987.75,3988.5
2022-05-26 01:05:00,3988.75,3989.25,3987.25,3987.25
2022-05-26 01:06:00,3987.25,3989.5,3987.25,3989.5
2022-05-26 01:07:00,3989.25,3990.25,3988.75,3990.0
2022-05-26 01:08:00,3989.75,3989.75,3988.75,3989.25
2022-05-26 01:09:00,3989.5,3989.5,3987.75,3988.0
2022-05-26 01:10:00,3988.0,3988.75,3987.5,3988.5
2022-05-26 01:11:00,3988.5,3988.75,3986.75,3987.0
2022-05-26 01:12:00,3986.75,3987.0,3985.5,3985.75
2022-05-26 01:13:00,3985.75,3986.5,3985.5,3986.0
2022-05-26 01:14:00,3985.5,3985.75,3983.75,3983.75
2022-05-26 01:15:00,3983.75,3983.75,3982.0,3982.25
2022-05-26 01:16:00,3982.5,3983.0,3982.25,3982.5
2022-05-26 01:17:00,3982.75,3984.25,3982.75,3984.25
2022-05-26 01:18:00,3984.0,3984.0,3982.75,3983.0
2022-05-26 01:19:00,3982.75,3983.0,3981.0,3981.0
2022-05-26 01:20:00,3981.25,3982.25,3980.75,3981.25
2022-05-26 01:21:00,3981.0,3981.25,3980.75,3981.25
2022-05-26 01:22:00,3981.5,3983.0,3981.25,3981.75
2022-05-26 01:23:00,3982.0,3982.25,3981.25,3981.5
2022-05-26 01:24:00,3981.5,3981.5,3979.5,3979.75
2022-05-26 01:25:00,3980.0,3980.5,3979.25,3980.0
2022-05-26 01:26:00,3979.75,3980.0,3979.25,3979.75
2022-05-26 01:27:00,3979.75,3979.75,3977.75,3978.0
2022-05-26 01:28:00,3978.25,3979.0,3978.0,3978.75
2022-05-26 01:29:00,3978.5,3978.75,3977.25,3977.5
2022-05-26 01:30:00,3977.75,3978.75,3976.25,3976.5
2022-05-26 01:31:00,3976.25,3977.75,3975.75,3977.25
2022-05-26 01:32:00,3977.5,3977.75,3977.0,3977.0
2022-05-26 01:33:00,3977.0,3977.0,3974.75,3975.5
2022-05-26 01:34:00,3975.5,3976.0,3974.5,3975.0
2022-05-26 01:35:00,3974.75,3974.75,3971.25,3971.75
2022-05-26 01:36:00,3971.75,3972.75,3971.0,3971.5
2022-05-26 01:37:00,3971.5,3972.25,3970.75,3971.5
2022-05-26 01:38:00,3971.75,3972.0,3971.25,3971.75
2022-05-26 01:39:00,3971.75,3972.5,3971.5,3971.75
2022-05-26 01:40:00,3971.75,3973.0,3971.5,3972.25
2022-05-26 01:41:00,3972.25,3972.25,3970.75,3971.5
2022-05-26 01:42:00,3971.5,3971.5,3971.0,3971.25
2022-05-26 01:43:00,3971.0,3972.75,3971.0,3971.75
2022-05-26 01:44:00,3971.5,3972.25,3971.25,3972.25
2022-05-26 01:45:00,3972.25,3972.75,3972.0,3972.0
2022-05-26 01:46:00,3972.0,3972.5,3970.5,3970.5
2022-05-26 01:47:00,3970.5,3971.0,3968.0,3969.0
2022-05-26 01:48:00,3968.75,3971.5,3968.25,3971.0
2022-05-26 01:49:00,3971.0,3971.0,3969.5,3970.0
2022-05-26 01:50:00,3970.25,3972.0,3970.25,3971.25
2022-05-26 01:51:00,3971.25,3971.75,3970.5,3971.5
2022-05-26 01:52:00,3971.25,3972.0,3971.0,3972.0
2022-05-26 01:53:00,3972.0,3972.5,3971.5,3972.5
2022-05-26 01:54:00,3972.5,3973.0,3971.5,3971.75
2022-05-26 01:55:00,3971.75,3973.5,3971.75,3973.25
2022-05-26 01:56:00,3973.0,3974.5,3972.75,3973.5
2022-05-26 01:57:00,3973.75,3973.75,3971.25,3971.75
2022-05-26 01:58:00,3971.75,3972.5,3971.0,3972.25
2022-05-26 01:59:00,3972.0,3973.0,3971.5,3973.0
2022-05-26 02:00:00,3973.25,3973.75,3972.25,3972.5
2022-05-26 02:01:00,3972.5,3973.0,3971.75,3972.0
2022-05-26 02:02:00,3972.0,3972.0,3970.75,3971.5
2022-05-26 02:03:00,3971.5,3971.5,3969.5,3971.0
2022-05-26 02:04:00,3970.75,3971.75,3970.25,3970.25
2022-05-26 02:05:00,3970.25,3970.5,3969.25,3969.25
2022-05-26 02:06:00,3969.5,3971.25,3969.25,3971.0
2022-05-26 02:07:00,3971.25,3972.0,3970.75,3971.0
2022-05-26 02:08:00,3971.25,3972.5,3970.75,3972.0
2022-05-26 02:09:00,3972.0,3972.75,3971.5,3972.0
2022-05-26 02:10:00,3972.0,3972.75,3972.0,3972.25
2022-05-26 02:11:00,3972.0,3972.0,3971.25,3971.75
2022-05-26 02:12:00,3971.75,3972.5,3971.5,3972.0
2022-05-26 02:13:00,3972.0,3973.25,3972.0,3972.0
2022-05-26 02:14:00,3972.25,3972.75,3971.5,3972.75
2022-05-26 02:15:00,3972.75,3973.75,3972.75,3973.75
2022-05-26 02:16:00,3973.5,3974.0,3973.0,3973.5
2022-05-26 02:17:00,3973.75,3974.75,3973.25,3973.25
2022-05-26 02:18:00,3973.25,3973.25,3972.25,3972.75
2022-05-26 02:19:00,3972.75,3973.0,3972.5,3973.0
2022-05-26 02:20:00,3973.0,3974.75,3973.0,3974.5
2022-05-26 02:21:00,3974.25,3974.75,3973.75,3974.5
2022-05-26 02:22:00,3974.5,3975.75,3974.25,3974.25
2022-05-26 02:23:00,3974.5,3976.5,3974.5,3976.25
2022-05-26 02:24:00,3976.25,3978.0,3976.0,3978.0
2022-05-26 02:25:00,3978.0,3981.0,3978.0,3979.75
2022-05-26 02:26:00,3980.0,3980.5,3979.5,3979.5
2022-05-26 02:27:00,3979.75,3980.0,3978.25,3978.25
2022-05-26 02:28:00,3978.25,3979.0,3978.0,3978.75
2022-05-26 02:29:00,3978.75,3979.0,3977.25,3977.75
2022-05-26 02:30:00,3978.0,3978.5,3977.25,3978.0
2022-05-26 02:31:00,3978.0,3978.0,3977.5,3977.5
2022-05-26 02:32:00,3977.5,3977.75,3977.0,3977.25
2022-05-26 02:33:00,3977.5,3977.5,3976.5,3977.25
2022-05-26 02:34:00,3977.5,3978.75,3977.25,3978.0
2022-05-26 02:35:00,3978.0,3978.0,3976.75,3977.25
2022-05-26 02:36:00,3977.25,3978.25,3977.0,3978.25
2022-05-26 02:37:00,3978.25,3978.75,3977.25,3977.75
2022-05-26 02:38:00,3978.0,3978.5,3978.0,3978.5
2022-05-26 02:39:00,3978.5,3978.75,3977.25,3977.75
2022-05-26 02:40:00,3977.75,3977.75,3977.0,3977.0
2022-05-26 02:41:00,3977.0,3980.25,3976.75,3979.0
2022-05-26 02:42:00,3979.25,3980.0,3979.25,3979.75
2022-05-26 02:43:00,3979.75,3980.5,3979.5,3979.75
2022-05-26 02:44:00,3980.0,3982.5,3980.0,3981.5
2022-05-26 02:45:00,3981.75,3985.75,3981.5,3985.25
2022-05-26 02:46:00,3985.0,3986.0,3984.5,3985.5
2022-05-26 02:47:00,3986.0,3986.5,3984.5,3985.5
2022-05-26 02:48:00,3985.25,3986.25,3984.75,3986.25
2022-05-26 02:49:00,3986.25,3986.75,3985.75,3986.5
2022-05-26 02:50:00,3986.25,3986.5,3985.25,3985.75
2022-05-26 02:51:00,3985.75,3986.0,3984.5,3985.0
2022-05-26 02:52:00,3984.5,3986.5,3984.25,3986.0
2022-05-26 02:53:00,3986.25,3986.75,3985.5,3986.25
2022-05-26 02:54:00,3986.5,3987.0,3985.75,3986.0
2022-05-26 02:55:00,3986.25,3987.25,3986.0,3986.5
2022-05-26 02:56:00,3986.5,3988.5,3986.5,3987.75
2022-05-26 02:57:00,3987.5,3988.25,3986.0,3986.0
2022-05-26 02:58:00,3986.0,3986.5,3985.25,3986.0
2022-05-26 02:59:00,3986.0,3986.75,3985.5,3986.5
2022-05-26 03:00:00,3986.5,3988.25,3985.25,3987.75
2022-05-26 03:01:00,3987.75,3988.0,3987.0,3988.0
2022-05-26 03:02:00,3987.75,3988.0,3986.0,3986.0
2022-05-26 03:03:00,3985.75,3987.0,3985.25,3987.0
2022-05-26 03:04:00,3986.75,3987.5,3986.0,3987.25
2022-05-26 03:05:00,3987.25,3987.75,3987.0,3987.25
2022-05-26 03:06:00,3987.25,3987.75,3986.75,3986.75
2022-05-26 03:07:00,3986.75,3987.75,3986.0,3987.5
2022-05-26 03:08:00,3987.5,3988.5,3987.5,3988.25
2022-05-26 03:09:00,3988.25,3989.75,3987.75,3989.75
2022-05-26 03:10:00,3989.75,3990.5,3989.0,3989.25
2022-05-26 03:11:00,3989.25,3989.5,3988.25,3988.25
2022-05-26 03:12:00,3988.5,3988.75,3985.75,3986.25
2022-05-26 03:13:00,3986.25,3986.75,3985.25,3985.75
2022-05-26 03:14:00,3985.75,3987.0,3985.5,3986.5
2022-05-26 03:15:00,3986.25,3986.5,3984.25,3984.5
2022-05-26 03:16:00,3984.25,3985.0,3983.5,3984.75
2022-05-26 03:17:00,3984.5,3985.0,3984.25,3984.25
2022-05-26 03:18:00,3984.25,3984.5,3983.25,3984.0
2022-05-26 03:19:00,3983.75,3984.5,3983.5,3984.25
2022-05-26 03:20:00,3984.25,3984.5,3983.25,3984.5
2022-05-26 03:21:00,3984.75,3985.25,3984.5,3985.25
2022-05-26 03:22:00,3985.25,3985.25,3983.5,3983.75
2022-05-26 03:23:00,3983.75,3984.5,3983.75,3984.5
2022-05-26 03:24:00,3984.0,3984.75,3984.0,3984.0
2022-05-26 03:25:00,3983.75,3984.0,3983.25,3983.25
2022-05-26 03:26:00,3983.25,3984.75,3983.25,3984.0
2022-05-26 03:27:00,3984.0,3984.0,3983.75,3983.75
2022-05-26 03:28:00,3983.75,3983.75,3982.25,3983.0
2022-05-26 03:29:00,3983.0,3983.25,3982.5,3982.5
2022-05-26 03:30:00,3982.5,3983.25,3982.25,3982.75
2022-05-26 03:31:00,3982.75,3983.25,3981.5,3981.5
2022-05-26 03:32:00,3981.5,3982.25,3980.5,3981.0
2022-05-26 03:33:00,3981.25,3981.5,3980.0,3980.0
2022-05-26 03:34:00,3980.25,3982.0,3980.0,3981.5
2022-05-26 03:35:00,3981.25,3981.5,3980.75,3980.75
2022-05-26 03:36:00,3980.75,3982.0,3980.5,3981.25
2022-05-26 03:37:00,3981.5,3981.75,3980.75,3981.75
2022-05-26 03:38:00,3981.75,3981.75,3980.75,3980.75
2022-05-26 03:39:00,3981.0,3982.25,3981.0,3982.25
2022-05-26 03:40:00,3982.25,3982.5,3981.5,3982.5
2022-05-26 03:41:00,3982.5,3982.5,3980.5,3981.25
2022-05-26 03:42:00,3981.25,3981.75,3980.0,3980.25
2022-05-26 03:43:00,3980.25,3981.5,3980.0,3981.0
2022-05-26 03:44:00,3981.0,3982.75,3980.75,3982.5
2022-05-26 03:45:00,3982.5,3983.5,3982.25,3983.0
2022-05-26 03:46:00,3983.0,3983.5,3982.75,3982.75
2022-05-26 03:47:00,3983.0,3983.25,3982.75,3982.75
2022-05-26 03:48:00,3983.0,3984.0,3983.0,3984.0
2022-05-26 03:49:00,3983.75,3985.25,3983.5,3984.5
2022-05-26 03:50:00,3984.75,3986.0,3984.75,3986.0
2022-05-26 03:51:00,3986.25,3988.0,3986.0,3987.5
2022-05-26 03:52:00,3987.5,3988.5,3987.25,3988.0
2022-05-26 03:53:00,3988.0,3989.0,3988.0,3988.75
2022-05-26 03:54:00,3988.75,3989.75,3988.75,3988.75
2022-05-26 03:55:00,3989.0,3989.25,3988.0,3989.25
2022-05-26 03:56:00,3989.5,3992.25,3989.5,3991.25
2022-05-26 03:57:00,3991.25,3991.75,3989.5,3990.0
2022-05-26 03:58:00,3990.0,3990.25,3988.75,3989.25
2022-05-26 03:59:00,3989.5,3990.75,3988.75,3989.0
2022-05-26 04:00:00,3989.0,3989.75,3988.5,3989.0
2022-05-26 04:01:00,3989.25,3991.75,3989.25,3991.5
2022-05-26 04:02:00,3991.5,3995.0,3991.25,3993.75
2022-05-26 04:03:00,3993.5,3994.25,3993.0,3994.25
2022-05-26 04:04:00,3994.25,3995.5,3994.0,3995.0
2022-05-26 04:05:00,3995.0,3995.5,3993.5,3993.75
2022-05-26 04:06:00,3993.75,3993.75,3992.0,3992.25
2022-05-26 04:07:00,3992.5,3993.25,3992.25,3992.75
2022-05-26 04:08:00,3992.75,3994.0,3992.5,3993.0
2022-05-26 04:09:00,3993.25,3994.0,3993.0,3993.75
2022-05-26 04:10:00,3993.75,3996.25,3992.75,3996.0
2022-05-26 04:11:00,3995.75,3997.75,3995.25,3995.25
2022-05-26 04:12:00,3995.5,3996.75,3994.75,3995.25
2022-05-26 04:13:00,3995.0,3997.0,3995.0,3996.75
2022-05-26 04:14:00,3996.75,4000.0,3996.5,3999.25
2022-05-26 04:15:00,3999.25,4001.5,3998.5,4001.25
2022-05-26 04:16:00,4001.5,4002.5,4000.75,4000.75
2022-05-26 04:17:00,4001.0,4001.25,3998.5,3999.0
2022-05-26 04:18:00,3998.75,3999.5,3997.5,3999.5
2022-05-26 04:19:00,3999.5,4001.5,3999.25,3999.75
2022-05-26 04:20:00,4000.0,4000.75,3999.25,4000.5
2022-05-26 04:21:00,4000.25,4006.5,4000.0,4003.5
2022-05-26 04:22:00,4003.5,4005.0,4003.5,4004.75
2022-05-26 04:23:00,4005.0,4005.25,4003.25,4005.25
2022-05-26 04:24:00,4005.5,4006.0,4003.5,4006.0
2022-05-26 04:25:00,4005.75,4006.0,4004.5,4004.75
2022-05-26 04:26:00,4004.75,4005.0,4003.5,4004.75
2022-05-26 04:27:00,4004.5,4006.5,4004.5,4005.5
2022-05-26 04:28:00,4005.25,4009.75,4005.25,4009.5
2022-05-26 04:29:00,4009.25,4009.25,4007.0,4008.5
2022-05-26 04:30:00,4008.25,4009.25,4007.0,4007.5
2022-05-26 04:31:00,4007.5,4007.5,4005.75,4007.5
2022-05-26 04:32:00,4007.25,4007.25,4002.5,4003.5
2022-05-26 04:33:00,4003.25,4004.0,4002.25,4003.75
2022-05-26 04:34:00,4003.75,4003.75,4002.0,4002.25
2022-05-26 04:35:00,4002.5,4002.75,4000.75,4001.25
2022-05-26 04:36:00,4001.0,4002.0,4000.25,4001.0
2022-05-26 04:37:00,4001.25,4003.75,4000.75,4003.5
2022-05-26 04:38:00,4003.5,4004.75,4003.0,4004.5
2022-05-26 04:39:00,4004.75,4004.75,4002.75,4004.25
2022-05-26 04:40:00,4004.0,4005.25,4002.75,4005.0
2022-05-26 04:41:00,4004.75,4005.0,4003.5,4004.25
2022-05-26 04:42:00,4004.25,4005.5,4003.5,4003.75
2022-05-26 04:43:00,4004.0,4004.25,4003.0,4003.5
2022-05-26 04:44:00,4003.5,4004.25,4002.75,4003.0
2022-05-26 04:45:00,4003.0,4003.5,4002.25,4002.75
2022-05-26 04:46:00,4003.0,4004.0,4002.75,4003.75
2022-05-26 04:47:00,4003.75,4005.75,4003.5,4005.0
2022-05-26 04:48:00,4004.75,4006.25,4004.75,4005.75
2022-05-26 04:49:00,4005.5,4006.25,4004.25,4005.5
2022-05-26 04:50:00,4005.75,4006.0,4004.75,4005.0
2022-05-26 04:51:00,4005.25,4006.25,4005.0,4006.0
2022-05-26 04:52:00,4006.25,4006.75,4004.75,4005.0
2022-05-26 04:53:00,4005.0,4005.0,4003.0,4003.5
2022-05-26 04:54:00,4003.25,4004.5,4002.25,4002.5
2022-05-26 04:55:00,4002.25,4002.75,3999.75,3999.75
2022-05-26 04:56:00,3999.75,4001.25,3999.5,4001.0
2022-05-26 04:57:00,4001.25,4002.0,4001.0,4001.25
2022-05-26 04:58:00,4001.25,4002.0,4000.5,4001.25
2022-05-26 04:59:00,4001.25,4001.75,3999.75,4001.75
2022-05-26 05:00:00,4001.75,4002.0,3999.75,4000.75
2022-05-26 05:01:00,4000.75,4000.75,3999.25,3999.25
2022-05-26 05:02:00,3999.0,3999.0,3998.25,3998.25
2022-05-26 05:03:00,3998.5,4000.25,3998.0,4000.25
2022-05-26 05:04:00,4000.25,4000.5,3999.75,3999.75
2022-05-26 05:05:00,3999.75,3999.75,3998.25,3998.75
