index,Datetime,Open,High,Low,Close,cont_up,cont_down
96131,2022-05-27 13:04:24,4156.75,4156.75,4156.5,4156.5,4158.019304435484,4140.019304435484
96132,2022-05-27 13:04:25,4156.5,4156.5,4156.5,4156.5,4158.019304435484,4140.019304435484
96133,2022-05-27 13:04:26,4156.5,4156.5,4156.5,4156.5,4158.019304435484,4140.019304435484
96134,2022-05-27 13:04:27,4156.5,4156.75,4156.25,4156.5,4158.019304435484,4140.019304435484
96135,2022-05-27 13:04:28,4156.5,4156.5,4156.25,4156.25,4158.019304435484,4140.019304435484
96136,2022-05-27 13:04:29,4156.25,4156.75,4156.25,4156.75,4158.019304435484,4140.019304435484
96137,2022-05-27 13:04:30,4156.75,4156.75,4155.25,4156.0,4158.019304435484,4140.019304435484
96138,2022-05-27 13:04:31,4156.25,4156.25,4156.0,4156.0,4158.019304435484,4140.019304435484
96139,2022-05-27 13:04:32,4156.25,4156.5,4156.25,4156.25,4158.019304435484,4140.019304435484
96140,2022-05-27 13:04:33,4156.25,4156.25,4155.75,4156.0,4158.019304435484,4140.019304435484
96141,2022-05-27 13:04:34,4156.0,4156.0,4155.75,4155.75,4158.019304435484,4140.019304435484
96142,2022-05-27 13:04:35,4155.75,4155.75,4155.75,4155.75,4158.019304435484,4140.019304435484
96143,2022-05-27 13:04:36,4155.75,4156.25,4155.75,4156.25,4158.019304435484,4140.019304435484
96144,2022-05-27 13:04:37,4156.0,4156.0,4156.0,4156.0,4158.019304435484,4140.019304435484
96145,2022-05-27 13:04:38,4156.0,4156.0,4155.75,4155.75,4158.019304435484,4140.019304435484
96146,2022-05-27 13:04:39,4155.75,4155.75,4155.75,4155.75,4158.019304435484,4140.019304435484
96147,2022-05-27 13:04:40,4155.5,4156.25,4155.5,4156.25,4158.019304435484,4140.019304435484
96148,2022-05-27 13:04:41,4156.0,4156.0,4155.75,4155.75,4158.019304435484,4140.019304435484
96149,2022-05-27 13:04:42,4155.75,4156.0,4155.75,4156.0,4158.019304435484,4140.019304435484
96150,2022-05-27 13:04:43,4156.0,4156.0,4155.75,4155.75,4158.019304435484,4140.019304435484
96151,2022-05-27 13:04:44,4156.0,4156.0,4155.75,4156.0,4158.019304435484,4140.019304435484
96152,2022-05-27 13:04:45,4156.0,4156.0,4155.75,4155.75,4158.019304435484,4140.019304435484
96153,2022-05-27 13:04:46,4155.75,4156.0,4155.75,4156.0,4158.019304435484,4140.019304435484
96154,2022-05-27 13:04:47,4155.75,4155.75,4155.75,4155.75,4158.019304435484,4140.019304435484
96155,2022-05-27 13:04:48,4155.75,4156.0,4155.75,4156.0,4158.019304435484,4140.019304435484
96156,2022-05-27 13:04:49,4155.75,4155.75,4155.75,4155.75,4158.019304435484,4140.019304435484
96157,2022-05-27 13:04:50,4155.75,4155.75,4155.5,4155.75,4158.019304435484,4140.019304435484
96158,2022-05-27 13:04:51,4155.75,4155.75,4155.5,4155.5,4158.019304435484,4140.019304435484
96159,2022-05-27 13:04:52,4155.75,4156.0,4155.75,4155.75,4158.019304435484,4140.019304435484
96160,2022-05-27 13:04:53,4156.0,4156.0,4155.75,4155.75,4158.019304435484,4140.019304435484
96161,2022-05-27 13:04:54,4155.75,4155.75,4155.75,4155.75,4158.019304435484,4140.019304435484
96162,2022-05-27 13:04:55,4155.75,4155.75,4155.75,4155.75,4158.019304435484,4140.019304435484
96163,2022-05-27 13:04:56,4155.75,4155.75,4155.75,4155.75,4158.019304435484,4140.019304435484
96164,2022-05-27 13:04:57,4155.75,4156.0,4155.75,4155.75,4158.019304435484,4140.019304435484
96165,2022-05-27 13:04:58,4156.0,4156.0,4155.75,4155.75,4158.019304435484,4140.019304435484
96166,2022-05-27 13:04:59,4155.75,4155.75,4155.75,4155.75,4158.019304435484,4140.019304435484
96167,2022-05-27 13:05:00,4155.75,4155.75,4155.75,4155.75,4158.206653225807,4140.206653225807
96168,2022-05-27 13:05:01,4156.0,4156.0,4155.5,4155.5,4158.206653225807,4140.206653225807
96169,2022-05-27 13:05:02,4155.5,4155.5,4155.25,4155.25,4158.206653225807,4140.206653225807
96170,2022-05-27 13:05:03,4155.25,4155.25,4155.25,4155.25,4158.206653225807,4140.206653225807
96171,2022-05-27 13:05:04,4155.5,4155.75,4155.0,4155.25,4158.206653225807,4140.206653225807
96172,2022-05-27 13:05:05,4155.25,4155.5,4155.25,4155.5,4158.206653225807,4140.206653225807
96173,2022-05-27 13:05:06,4155.5,4155.5,4155.5,4155.5,4158.206653225807,4140.206653225807
96174,2022-05-27 13:05:07,4155.25,4155.25,4155.0,4155.0,4158.206653225807,4140.206653225807
96175,2022-05-27 13:05:08,4155.0,4155.25,4155.0,4155.0,4158.206653225807,4140.206653225807
96176,2022-05-27 13:05:09,4155.25,4155.25,4155.25,4155.25,4158.206653225807,4140.206653225807
96177,2022-05-27 13:05:10,4155.25,4155.25,4155.25,4155.25,4158.206653225807,4140.206653225807
96178,2022-05-27 13:05:11,4155.25,4155.75,4155.25,4155.75,4158.206653225807,4140.206653225807
96179,2022-05-27 13:05:12,4155.5,4155.75,4155.5,4155.75,4158.206653225807,4140.206653225807
96180,2022-05-27 13:05:14,4155.75,4156.0,4155.0,4155.25,4158.206653225807,4140.206653225807
96181,2022-05-27 13:05:15,4155.5,4155.5,4155.25,4155.5,4158.206653225807,4140.206653225807
96182,2022-05-27 13:05:16,4155.5,4155.5,4155.25,4155.5,4158.206653225807,4140.206653225807
96183,2022-05-27 13:05:17,4155.25,4155.25,4155.25,4155.25,4158.206653225807,4140.206653225807
96184,2022-05-27 13:05:18,4155.5,4155.5,4155.5,4155.5,4158.206653225807,4140.206653225807
96185,2022-05-27 13:05:19,4155.5,4155.5,4155.25,4155.5,4158.206653225807,4140.206653225807
96186,2022-05-27 13:05:20,4155.5,4155.5,4155.25,4155.25,4158.206653225807,4140.206653225807
96187,2022-05-27 13:05:21,4155.5,4155.75,4155.5,4155.75,4158.206653225807,4140.206653225807
96188,2022-05-27 13:05:22,4155.5,4155.5,4155.5,4155.5,4158.206653225807,4140.206653225807
96189,2022-05-27 13:05:23,4155.5,4155.5,4155.5,4155.5,4158.206653225807,4140.206653225807
96190,2022-05-27 13:05:24,4155.5,4155.5,4155.25,4155.25,4158.206653225807,4140.206653225807
96191,2022-05-27 13:05:25,4155.25,4155.25,4155.25,4155.25,4158.206653225807,4140.206653225807
96192,2022-05-27 13:05:26,4155.5,4155.5,4155.25,4155.25,4158.206653225807,4140.206653225807
96193,2022-05-27 13:05:27,4155.5,4155.5,4155.5,4155.5,4158.206653225807,4140.206653225807
96194,2022-05-27 13:05:28,4155.5,4155.5,4155.5,4155.5,4158.206653225807,4140.206653225807
96195,2022-05-27 13:05:29,4155.5,4155.5,4155.5,4155.5,4158.206653225807,4140.206653225807
96196,2022-05-27 13:05:30,4155.25,4155.5,4155.0,4155.5,4158.206653225807,4140.206653225807
96197,2022-05-27 13:05:31,4155.5,4155.5,4155.25,4155.25,4158.206653225807,4140.206653225807
96198,2022-05-27 13:05:32,4155.5,4155.5,4155.25,4155.25,4158.206653225807,4140.206653225807
96199,2022-05-27 13:05:33,4155.25,4155.25,4155.0,4155.0,4158.206653225807,4140.206653225807
96200,2022-05-27 13:05:34,4155.25,4155.25,4155.0,4155.25,4158.206653225807,4140.206653225807
96201,2022-05-27 13:05:35,4155.25,4155.25,4155.25,4155.25,4158.206653225807,4140.206653225807
96202,2022-05-27 13:05:36,4155.25,4155.25,4155.25,4155.25,4158.206653225807,4140.206653225807
96203,2022-05-27 13:05:37,4155.5,4155.5,4155.25,4155.25,4158.206653225807,4140.206653225807
96204,2022-05-27 13:05:38,4155.25,4155.5,4155.25,4155.5,4158.206653225807,4140.206653225807
96205,2022-05-27 13:05:39,4155.25,4155.5,4155.25,4155.25,4158.206653225807,4140.206653225807
96206,2022-05-27 13:05:40,4155.25,4155.25,4155.25,4155.25,4158.206653225807,4140.206653225807
96207,2022-05-27 13:05:41,4155.25,4155.25,4155.25,4155.25,4158.206653225807,4140.206653225807
96208,2022-05-27 13:05:42,4155.25,4155.25,4155.0,4155.0,4158.206653225807,4140.206653225807
96209,2022-05-27 13:05:43,4155.0,4155.25,4155.0,4155.0,4158.206653225807,4140.206653225807
96210,2022-05-27 13:05:44,4155.25,4155.25,4155.25,4155.25,4158.206653225807,4140.206653225807
96211,2022-05-27 13:05:45,4155.0,4155.0,4155.0,4155.0,4158.206653225807,4140.206653225807
96212,2022-05-27 13:05:46,4155.0,4155.25,4155.0,4155.25,4158.206653225807,4140.206653225807
96213,2022-05-27 13:05:47,4155.0,4155.25,4155.0,4155.25,4158.206653225807,4140.206653225807
96214,2022-05-27 13:05:49,4155.25,4155.25,4155.25,4155.25,4158.206653225807,4140.206653225807
96215,2022-05-27 13:05:50,4155.25,4155.25,4155.0,4155.0,4158.206653225807,4140.206653225807
96216,2022-05-27 13:05:51,4155.25,4155.25,4155.25,4155.25,4158.206653225807,4140.206653225807
96217,2022-05-27 13:05:52,4155.0,4155.25,4155.0,4155.0,4158.206653225807,4140.206653225807
96218,2022-05-27 13:05:53,4155.25,4155.25,4155.0,4155.25,4158.206653225807,4140.206653225807
96219,2022-05-27 13:05:54,4155.25,4155.25,4155.25,4155.25,4158.206653225807,4140.206653225807
96220,2022-05-27 13:05:55,4155.25,4155.25,4155.25,4155.25,4158.206653225807,4140.206653225807
96221,2022-05-27 13:05:56,4155.25,4155.25,4155.25,4155.25,4158.206653225807,4140.206653225807
96222,2022-05-27 13:05:57,4155.25,4155.25,4155.25,4155.25,4158.206653225807,4140.206653225807
96223,2022-05-27 13:05:58,4155.25,4155.25,4155.0,4155.0,4158.206653225807,4140.206653225807
96224,2022-05-27 13:05:59,4155.0,4155.25,4155.0,4155.25,4158.206653225807,4140.206653225807
96225,2022-05-27 13:06:00,4155.0,4155.0,4155.0,4155.0,4158.206653225807,4140.206653225807
96226,2022-05-27 13:06:01,4155.0,4155.25,4154.75,4155.0,4158.206653225807,4140.206653225807
96227,2022-05-27 13:06:02,4155.25,4155.5,4155.0,4155.5,4158.394002016129,4140.394002016129
96228,2022-05-27 13:06:03,4155.25,4155.5,4155.25,4155.5,4158.394002016129,4140.394002016129
96229,2022-05-27 13:06:05,4155.5,4155.5,4155.25,4155.25,4158.394002016129,4140.394002016129
96230,2022-05-27 13:06:06,4155.25,4155.25,4155.25,4155.25,4158.394002016129,4140.394002016129
96231,2022-05-27 13:06:07,4155.25,4155.25,4155.25,4155.25,4158.394002016129,4140.394002016129
96232,2022-05-27 13:06:08,4155.0,4155.0,4155.0,4155.0,4158.394002016129,4140.394002016129
96233,2022-05-27 13:06:09,4155.0,4155.5,4155.0,4155.5,4158.394002016129,4140.394002016129
96234,2022-05-27 13:06:10,4155.5,4155.75,4155.25,4155.75,4158.394002016129,4140.394002016129
96235,2022-05-27 13:06:11,4155.5,4155.5,4155.5,4155.5,4158.394002016129,4140.394002016129
96236,2022-05-27 13:06:12,4155.75,4155.75,4155.5,4155.5,4158.394002016129,4140.394002016129
96237,2022-05-27 13:06:13,4155.5,4155.5,4155.25,4155.25,4158.394002016129,4140.394002016129
96238,2022-05-27 13:06:14,4155.5,4155.75,4155.5,4155.5,4158.394002016129,4140.394002016129
96239,2022-05-27 13:06:15,4155.5,4155.5,4155.5,4155.5,4158.394002016129,4140.394002016129
96240,2022-05-27 13:06:16,4155.75,4155.75,4155.75,4155.75,4158.394002016129,4140.394002016129
96241,2022-05-27 13:06:17,4155.5,4155.75,4155.5,4155.75,4158.394002016129,4140.394002016129
96242,2022-05-27 13:06:18,4155.75,4155.75,4155.75,4155.75,4158.394002016129,4140.394002016129
96243,2022-05-27 13:06:19,4155.75,4155.75,4155.75,4155.75,4158.394002016129,4140.394002016129
96244,2022-05-27 13:06:20,4156.0,4156.0,4156.0,4156.0,4158.394002016129,4140.394002016129
96245,2022-05-27 13:06:22,4155.75,4156.0,4155.75,4156.0,4158.394002016129,4140.394002016129
96246,2022-05-27 13:06:23,4156.0,4156.0,4156.0,4156.0,4158.394002016129,4140.394002016129
96247,2022-05-27 13:06:24,4156.0,4156.0,4155.75,4155.75,4158.394002016129,4140.394002016129
96248,2022-05-27 13:06:25,4155.75,4156.0,4155.75,4156.0,4158.394002016129,4140.394002016129
96249,2022-05-27 13:06:26,4155.75,4155.75,4155.75,4155.75,4158.394002016129,4140.394002016129
96250,2022-05-27 13:06:27,4155.75,4155.75,4155.75,4155.75,4158.394002016129,4140.394002016129
96251,2022-05-27 13:06:30,4155.5,4155.5,4155.5,4155.5,4158.394002016129,4140.394002016129
96252,2022-05-27 13:06:31,4155.5,4155.5,4155.5,4155.5,4158.394002016129,4140.394002016129
96253,2022-05-27 13:06:32,4155.5,4155.5,4155.25,4155.25,4158.394002016129,4140.394002016129
96254,2022-05-27 13:06:33,4155.25,4155.25,4155.25,4155.25,4158.394002016129,4140.394002016129
96255,2022-05-27 13:06:35,4155.25,4155.5,4155.25,4155.5,4158.394002016129,4140.394002016129
96256,2022-05-27 13:06:36,4155.5,4155.5,4155.25,4155.25,4158.394002016129,4140.394002016129
96257,2022-05-27 13:06:39,4155.5,4155.5,4155.5,4155.5,4158.394002016129,4140.394002016129
96258,2022-05-27 13:06:40,4155.5,4155.5,4155.5,4155.5,4158.394002016129,4140.394002016129
96259,2022-05-27 13:06:41,4155.5,4155.5,4155.25,4155.5,4158.394002016129,4140.394002016129
96260,2022-05-27 13:06:42,4155.5,4155.5,4155.5,4155.5,4158.394002016129,4140.394002016129
96261,2022-05-27 13:06:43,4155.75,4155.75,4155.75,4155.75,4158.394002016129,4140.394002016129
96262,2022-05-27 13:06:44,4156.0,4156.0,4155.75,4156.0,4158.394002016129,4140.394002016129
96263,2022-05-27 13:06:45,4155.75,4155.75,4155.75,4155.75,4158.394002016129,4140.394002016129
96264,2022-05-27 13:06:46,4155.75,4155.75,4155.75,4155.75,4158.394002016129,4140.394002016129
96265,2022-05-27 13:06:47,4156.0,4156.0,4155.75,4155.75,4158.394002016129,4140.394002016129
96266,2022-05-27 13:06:49,4155.75,4156.0,4155.75,4156.0,4158.394002016129,4140.394002016129
96267,2022-05-27 13:06:50,4155.75,4156.0,4155.75,4156.0,4158.394002016129,4140.394002016129
96268,2022-05-27 13:06:51,4156.0,4156.0,4156.0,4156.0,4158.394002016129,4140.394002016129
96269,2022-05-27 13:06:52,4156.0,4156.0,4155.75,4155.75,4158.394002016129,4140.394002016129
96270,2022-05-27 13:06:53,4155.75,4155.75,4155.75,4155.75,4158.394002016129,4140.394002016129
96271,2022-05-27 13:06:54,4155.75,4156.0,4155.75,4155.75,4158.394002016129,4140.394002016129
96272,2022-05-27 13:06:55,4156.0,4156.0,4156.0,4156.0,4158.394002016129,4140.394002016129
96273,2022-05-27 13:06:56,4156.0,4156.0,4156.0,4156.0,4158.394002016129,4140.394002016129
96274,2022-05-27 13:06:57,4155.75,4155.75,4155.75,4155.75,4158.394002016129,4140.394002016129
96275,2022-05-27 13:06:58,4156.0,4156.0,4156.0,4156.0,4158.394002016129,4140.394002016129
96276,2022-05-27 13:06:59,4155.75,4155.75,4155.75,4155.75,4158.394002016129,4140.394002016129
96277,2022-05-27 13:07:00,4155.75,4156.0,4155.75,4156.0,4158.394002016129,4140.394002016129
96278,2022-05-27 13:07:01,4156.0,4156.0,4156.0,4156.0,4158.394002016129,4140.394002016129
96279,2022-05-27 13:07:04,4156.0,4156.0,4156.0,4156.0,4158.394002016129,4140.394002016129
96280,2022-05-27 13:07:05,4155.75,4155.75,4155.75,4155.75,4158.394002016129,4140.394002016129
96281,2022-05-27 13:07:07,4155.75,4156.0,4155.75,4156.0,4158.394002016129,4140.394002016129
96282,2022-05-27 13:07:08,4156.0,4156.0,4156.0,4156.0,4158.394002016129,4140.394002016129
96283,2022-05-27 13:07:09,4156.0,4156.0,4155.75,4156.0,4158.394002016129,4140.394002016129
96284,2022-05-27 13:07:10,4156.0,4156.0,4156.0,4156.0,4158.394002016129,4140.394002016129
96285,2022-05-27 13:07:11,4156.0,4156.25,4156.0,4156.0,4158.394002016129,4140.394002016129
96286,2022-05-27 13:07:12,4156.25,4156.25,4156.25,4156.25,4158.394002016129,4140.394002016129
96287,2022-05-27 13:07:14,4156.25,4156.25,4156.25,4156.25,4158.581350806451,4140.581350806451
96288,2022-05-27 13:07:15,4156.25,4156.25,4156.25,4156.25,4158.581350806451,4140.581350806451
96289,2022-05-27 13:07:16,4156.25,4156.25,4156.25,4156.25,4158.581350806451,4140.581350806451
96290,2022-05-27 13:07:17,4156.25,4156.25,4156.25,4156.25,4158.581350806451,4140.581350806451
96291,2022-05-27 13:07:18,4156.25,4156.25,4156.25,4156.25,4158.581350806451,4140.581350806451
96292,2022-05-27 13:07:19,4156.25,4156.25,4156.25,4156.25,4158.581350806451,4140.581350806451
96293,2022-05-27 13:07:20,4156.0,4156.75,4155.75,4156.75,4158.581350806451,4140.581350806451
96294,2022-05-27 13:07:21,4156.5,4156.5,4156.5,4156.5,4158.581350806451,4140.581350806451
96295,2022-05-27 13:07:22,4156.5,4156.5,4156.5,4156.5,4158.581350806451,4140.581350806451
96296,2022-05-27 13:07:24,4156.75,4156.75,4156.5,4156.5,4158.581350806451,4140.581350806451
96297,2022-05-27 13:07:25,4156.5,4156.75,4156.5,4156.75,4158.581350806451,4140.581350806451
96298,2022-05-27 13:07:26,4156.75,4156.75,4156.75,4156.75,4158.581350806451,4140.581350806451
96299,2022-05-27 13:07:28,4156.5,4156.75,4156.5,4156.75,4158.581350806451,4140.581350806451
96300,2022-05-27 13:07:29,4156.75,4156.75,4156.75,4156.75,4158.581350806451,4140.581350806451
96301,2022-05-27 13:07:30,4156.75,4156.75,4156.75,4156.75,4158.581350806451,4140.581350806451
96302,2022-05-27 13:07:31,4156.75,4156.75,4156.5,4156.5,4158.581350806451,4140.581350806451
96303,2022-05-27 13:07:32,4156.75,4156.75,4156.5,4156.5,4158.581350806451,4140.581350806451
96304,2022-05-27 13:07:33,4156.75,4156.75,4156.75,4156.75,4158.581350806451,4140.581350806451
96305,2022-05-27 13:07:34,4156.75,4157.0,4156.75,4157.0,4158.581350806451,4140.581350806451
96306,2022-05-27 13:07:35,4157.25,4157.25,4157.0,4157.0,4158.581350806451,4140.581350806451
96307,2022-05-27 13:07:36,4157.0,4157.25,4157.0,4157.25,4158.581350806451,4140.581350806451
96308,2022-05-27 13:07:37,4157.5,4157.5,4157.25,4157.25,4158.581350806451,4140.581350806451
96309,2022-05-27 13:07:38,4157.25,4157.5,4157.25,4157.5,4158.581350806451,4140.581350806451
96310,2022-05-27 13:07:39,4157.5,4157.5,4157.25,4157.25,4158.581350806451,4140.581350806451
96311,2022-05-27 13:07:40,4157.5,4157.5,4157.25,4157.25,4158.581350806451,4140.581350806451
96312,2022-05-27 13:07:41,4157.5,4157.5,4157.25,4157.25,4158.581350806451,4140.581350806451
96313,2022-05-27 13:07:42,4157.25,4157.5,4157.25,4157.5,4158.581350806451,4140.581350806451
96314,2022-05-27 13:07:43,4157.25,4157.25,4157.0,4157.25,4158.581350806451,4140.581350806451
96315,2022-05-27 13:07:44,4157.25,4157.25,4157.25,4157.25,4158.581350806451,4140.581350806451
96316,2022-05-27 13:07:45,4157.25,4157.25,4157.25,4157.25,4158.581350806451,4140.581350806451
96317,2022-05-27 13:07:46,4157.25,4157.25,4157.25,4157.25,4158.581350806451,4140.581350806451
96318,2022-05-27 13:07:48,4157.5,4157.5,4157.5,4157.5,4158.581350806451,4140.581350806451
96319,2022-05-27 13:07:49,4157.5,4157.5,4157.5,4157.5,4158.581350806451,4140.581350806451
96320,2022-05-27 13:07:50,4157.5,4157.5,4157.5,4157.5,4158.581350806451,4140.581350806451
96321,2022-05-27 13:07:51,4157.5,4157.5,4157.5,4157.5,4158.581350806451,4140.581350806451
96322,2022-05-27 13:07:52,4157.5,4157.5,4157.5,4157.5,4158.581350806451,4140.581350806451
96323,2022-05-27 13:07:53,4157.5,4157.5,4157.5,4157.5,4158.581350806451,4140.581350806451
96324,2022-05-27 13:07:54,4157.5,4157.5,4157.5,4157.5,4158.581350806451,4140.581350806451
96325,2022-05-27 13:07:55,4157.5,4157.5,4157.0,4157.25,4158.581350806451,4140.581350806451
96326,2022-05-27 13:07:56,4157.25,4157.5,4157.25,4157.5,4158.581350806451,4140.581350806451
96327,2022-05-27 13:07:57,4157.25,4157.25,4157.25,4157.25,4158.581350806451,4140.581350806451
96328,2022-05-27 13:07:58,4157.25,4157.25,4157.25,4157.25,4158.581350806451,4140.581350806451
96329,2022-05-27 13:08:00,4157.25,4157.25,4157.25,4157.25,4158.581350806451,4140.581350806451
96330,2022-05-27 13:08:01,4157.25,4157.5,4157.25,4157.5,4158.581350806451,4140.581350806451
96331,2022-05-27 13:08:02,4157.5,4157.5,4157.5,4157.5,4158.581350806451,4140.581350806451
96332,2022-05-27 13:08:03,4157.75,4157.75,4157.5,4157.5,4158.581350806451,4140.581350806451
96333,2022-05-27 13:08:04,4157.25,4157.25,4157.25,4157.25,4158.581350806451,4140.581350806451
96334,2022-05-27 13:08:05,4157.5,4157.75,4157.5,4157.5,4158.581350806451,4140.581350806451
96335,2022-05-27 13:08:07,4157.5,4157.75,4157.5,4157.5,4158.581350806451,4140.581350806451
96336,2022-05-27 13:08:08,4157.5,4157.5,4157.5,4157.5,4158.581350806451,4140.581350806451
96337,2022-05-27 13:08:09,4157.5,4157.5,4157.5,4157.5,4158.581350806451,4140.581350806451
96338,2022-05-27 13:08:10,4157.5,4157.5,4157.5,4157.5,4158.581350806451,4140.581350806451
96339,2022-05-27 13:08:11,4157.25,4157.25,4157.25,4157.25,4158.581350806451,4140.581350806451
96340,2022-05-27 13:08:12,4157.25,4157.25,4157.25,4157.25,4158.581350806451,4140.581350806451
96341,2022-05-27 13:08:13,4157.25,4157.25,4157.25,4157.25,4158.581350806451,4140.581350806451
96342,2022-05-27 13:08:14,4157.25,4157.25,4157.0,4157.25,4158.581350806451,4140.581350806451
96343,2022-05-27 13:08:15,4157.25,4157.5,4157.25,4157.25,4158.581350806451,4140.581350806451
96344,2022-05-27 13:08:16,4157.25,4157.25,4157.0,4157.0,4158.581350806451,4140.581350806451
96345,2022-05-27 13:08:18,4157.25,4157.25,4157.0,4157.0,4158.581350806451,4140.581350806451
96346,2022-05-27 13:08:19,4157.0,4157.0,4157.0,4157.0,4158.581350806451,4140.581350806451
96347,2022-05-27 13:08:20,4157.0,4157.25,4157.0,4157.25,4158.768699596774,4140.768699596774
96348,2022-05-27 13:08:21,4157.25,4157.25,4157.25,4157.25,4158.768699596774,4140.768699596774
96349,2022-05-27 13:08:22,4157.25,4157.25,4157.0,4157.0,4158.768699596774,4140.768699596774
96350,2022-05-27 13:08:23,4157.25,4157.25,4157.25,4157.25,4158.768699596774,4140.768699596774
96351,2022-05-27 13:08:24,4157.25,4157.25,4157.0,4157.0,4158.768699596774,4140.768699596774
96352,2022-05-27 13:08:25,4157.0,4157.0,4157.0,4157.0,4158.768699596774,4140.768699596774
96353,2022-05-27 13:08:26,4157.0,4157.0,4156.5,4156.5,4158.768699596774,4140.768699596774
96354,2022-05-27 13:08:27,4156.5,4156.75,4156.5,4156.5,4158.768699596774,4140.768699596774
96355,2022-05-27 13:08:28,4156.5,4156.5,4156.5,4156.5,4158.768699596774,4140.768699596774
96356,2022-05-27 13:08:29,4156.5,4156.5,4156.5,4156.5,4158.768699596774,4140.768699596774
96357,2022-05-27 13:08:30,4156.25,4156.25,4156.25,4156.25,4158.768699596774,4140.768699596774
96358,2022-05-27 13:08:31,4156.5,4156.5,4156.5,4156.5,4158.768699596774,4140.768699596774
96359,2022-05-27 13:08:33,4156.5,4156.75,4156.5,4156.5,4158.768699596774,4140.768699596774
96360,2022-05-27 13:08:34,4156.5,4156.75,4156.5,4156.5,4158.768699596774,4140.768699596774
96361,2022-05-27 13:08:35,4156.5,4157.0,4156.5,4157.0,4158.768699596774,4140.768699596774
96362,2022-05-27 13:08:36,4157.25,4157.25,4157.0,4157.25,4158.768699596774,4140.768699596774
96363,2022-05-27 13:08:37,4157.25,4157.25,4157.25,4157.25,4158.768699596774,4140.768699596774
96364,2022-05-27 13:08:38,4157.25,4157.25,4157.25,4157.25,4158.768699596774,4140.768699596774
96365,2022-05-27 13:08:39,4157.0,4157.0,4157.0,4157.0,4158.768699596774,4140.768699596774
96366,2022-05-27 13:08:40,4157.25,4157.25,4157.0,4157.25,4158.768699596774,4140.768699596774
96367,2022-05-27 13:08:41,4157.0,4157.0,4157.0,4157.0,4158.768699596774,4140.768699596774
96368,2022-05-27 13:08:42,4157.0,4157.25,4157.0,4157.0,4158.768699596774,4140.768699596774
96369,2022-05-27 13:08:43,4157.0,4157.25,4157.0,4157.25,4158.768699596774,4140.768699596774
96370,2022-05-27 13:08:44,4157.25,4157.25,4157.25,4157.25,4158.768699596774,4140.768699596774
96371,2022-05-27 13:08:45,4157.25,4157.25,4157.25,4157.25,4158.768699596774,4140.768699596774
96372,2022-05-27 13:08:46,4157.25,4157.25,4157.25,4157.25,4158.768699596774,4140.768699596774
96373,2022-05-27 13:08:47,4157.5,4157.5,4157.5,4157.5,4158.768699596774,4140.768699596774
96374,2022-05-27 13:08:48,4157.75,4157.75,4157.75,4157.75,4158.768699596774,4140.768699596774
96375,2022-05-27 13:08:49,4157.75,4157.75,4157.5,4157.75,4158.768699596774,4140.768699596774
96376,2022-05-27 13:08:50,4157.75,4157.75,4157.75,4157.75,4158.768699596774,4140.768699596774
96377,2022-05-27 13:08:51,4157.75,4157.75,4157.75,4157.75,4158.768699596774,4140.768699596774
96378,2022-05-27 13:08:52,4157.75,4158.0,4157.75,4158.0,4158.768699596774,4140.768699596774
96379,2022-05-27 13:08:53,4158.0,4158.0,4157.75,4157.75,4158.768699596774,4140.768699596774
96380,2022-05-27 13:08:54,4157.75,4157.75,4157.75,4157.75,4158.768699596774,4140.768699596774
96381,2022-05-27 13:08:57,4157.5,4157.5,4157.5,4157.5,4158.768699596774,4140.768699596774
96382,2022-05-27 13:08:58,4157.5,4157.75,4157.5,4157.75,4158.768699596774,4140.768699596774
96383,2022-05-27 13:08:59,4157.5,4157.5,4157.5,4157.5,4158.768699596774,4140.768699596774
96384,2022-05-27 13:09:00,4157.75,4157.75,4157.25,4157.5,4158.768699596774,4140.768699596774
96385,2022-05-27 13:09:01,4157.25,4157.5,4157.25,4157.5,4158.768699596774,4140.768699596774
96386,2022-05-27 13:09:02,4157.5,4157.5,4157.5,4157.5,4158.768699596774,4140.768699596774
96387,2022-05-27 13:09:03,4157.75,4157.75,4157.75,4157.75,4158.768699596774,4140.768699596774
96388,2022-05-27 13:09:04,4157.5,4157.75,4157.5,4157.5,4158.768699596774,4140.768699596774
96389,2022-05-27 13:09:06,4157.5,4157.5,4157.5,4157.5,4158.768699596774,4140.768699596774
96390,2022-05-27 13:09:07,4157.5,4157.5,4157.5,4157.5,4158.768699596774,4140.768699596774
96391,2022-05-27 13:09:09,4157.75,4157.75,4157.75,4157.75,4158.768699596774,4140.768699596774
96392,2022-05-27 13:09:10,4157.75,4157.75,4157.75,4157.75,4158.768699596774,4140.768699596774
96393,2022-05-27 13:09:11,4157.75,4158.5,4157.75,4158.25,4158.768699596774,4140.768699596774
96394,2022-05-27 13:09:12,4158.5,4158.5,4158.25,4158.25,4158.768699596774,4140.768699596774
96395,2022-05-27 13:09:13,4158.25,4158.25,4158.25,4158.25,4158.768699596774,4140.768699596774
96396,2022-05-27 13:09:14,4158.5,4158.5,4158.25,4158.25,4158.768699596774,4140.768699596774
96397,2022-05-27 13:09:15,4158.5,4158.5,4158.25,4158.5,4158.768699596774,4140.768699596774
96398,2022-05-27 13:09:16,4158.5,4158.5,4158.5,4158.5,4158.768699596774,4140.768699596774
