entry_date,entry_time,entry_price,exit_date,exit_time,exit_price,side,pnl,pnl%,pnl%_adj,status
2022-04-22,10:29:00,4309.619645342,2022-04-22,10:34:00,4308.82151026135,short,0.7981350806494447,0.0001852328017646343,-0.0001852328017646343,lose
2022-04-22,11:17:00,4299.86959365714,2022-04-22,11:18:00,4299.72246664101,short,0.14712701613007084,3.421779365342381e-05,-3.421779365342381e-05,lose
2022-04-22,11:30:00,4298.9844938465,2022-04-22,11:31:00,4298.95954424973,short,0.024949596770056814,5.803636092149844e-06,-5.803636092149844e-06,lose
2022-04-22,11:54:00,4285.62198139398,2022-04-22,11:55:00,4285.10176970043,long,0.5202116935497543,0.00012140007904326566,0.00012140007904326566,win
2022-04-22,12:00:00,4282.50071123269,2022-04-22,12:01:00,4281.98049953914,short,0.5202116935506638,0.0001214885713765046,-0.0001214885713765046,lose
2022-04-22,12:33:00,4308.53579865815,2022-04-22,12:42:00,4315.45364140009,short,-6.917842741940149,-0.001603039521864913,0.001603039521864913,win
2022-04-25,06:57:00,4227.97466163771,2022-04-25,06:58:00,4227.29048825061,long,0.6841733870996904,0.00016184678791320017,0.00016184678791320017,win
2022-04-25,07:07:00,4221.13292776674,2022-04-25,07:10:00,4219.08040760545,short,2.0525201612899764,0.0004864851965347139,-0.0004864851965347139,lose
2022-04-25,07:43:00,4233.27086481757,2022-04-25,07:45:00,4234.04989707564,long,-0.779032258069492,-0.0001839922242313774,-0.0001839922242313774,lose
2022-04-25,07:51:00,4236.38699384983,2022-04-25,07:52:00,4236.77650997886,long,-0.3895161290301985,-9.19369072484022e-05,-9.19369072484022e-05,lose
2022-04-25,08:05:00,4222.35620601494,2022-04-25,08:10:00,4218.60872617623,long,3.747479838709296,0.0008883212646522143,0.0008883212646522143,win
2022-04-25,08:12:00,4217.10973424075,2022-04-25,08:13:00,4216.36023827301,short,0.7494959677405859,0.00017775899718852628,-0.00017775899718852628,lose
2022-04-25,08:36:00,4223.11815427115,2022-04-25,08:37:00,4223.31664217438,short,-0.1984879032297613,-4.6998110737828114e-05,4.6998110737828114e-05,win
2022-04-25,10:07:00,4227.4611264878,2022-04-25,10:08:00,4227.27564261683,short,0.1854838709705291,4.387787470028215e-05,-4.387787470028215e-05,lose
2022-04-25,11:08:00,4233.02329272321,2022-04-25,11:09:00,4232.9353894974,short,0.08790322580989596,2.0766493631807492e-05,-2.0766493631807492e-05,lose
2022-04-25,12:16:00,4263.79213096369,2022-04-25,12:20:00,4263.37580031852,short,0.4163306451700919,9.765281426488137e-05,-9.765281426488137e-05,lose
2022-04-25,12:41:00,4299.0311788267,2022-04-25,12:42:00,4300.31570503638,long,-1.2845262096798251,-0.0002987050946458014,-0.0002987050946458014,lose
2022-04-26,06:30:00,4293.4129391525,2022-04-26,06:31:00,4293.42443108798,long,-0.011491935480080429,-2.676636252640918e-06,-2.676636252640918e-06,lose
2022-04-26,06:42:00,4265.97573493915,2022-04-26,06:44:00,4263.15678332625,long,2.8189516129004915,0.0006612357359048193,0.0006612357359048193,win
2022-04-26,06:49:00,4256.10940429399,2022-04-26,06:50:00,4254.69992848754,short,1.4094758064502457,0.00033127502059859815,-0.00033127502059859815,lose
2022-04-26,06:52:00,4251.88097687463,2022-04-26,06:53:00,4250.47150106818,short,1.4094758064493362,0.0003316045775381138,-0.0003316045775381138,lose
2022-04-26,06:56:00,4246.24307364883,2022-04-26,07:02:00,4237.78621881012,short,8.45685483871057,0.0019955831658458045,-0.0019955831658458045,lose
2022-04-26,07:12:00,4246.77340491115,2022-04-26,07:15:00,4246.17461458856,long,0.5987903225895934,0.00014101877029082388,0.00014101877029082388,win
2022-04-26,07:44:00,4220.85865866933,2022-04-26,07:45:00,4220.22488850804,long,0.6337701612901583,0.00015017449970877728,0.00015017449970877728,win
2022-04-26,08:44:00,4210.44723330689,2022-04-26,08:51:00,4208.39027766173,short,2.0569556451600874,0.0004887749256712315,-0.0004887749256712315,lose
2022-04-26,08:57:00,4206.62717282302,2022-04-26,09:07:00,4203.6886647585,long,2.938508064520647,0.0006990308509655652,0.0006990308509655652,win
2022-04-26,09:57:00,4226.17593024878,2022-04-26,09:58:00,4226.23948871653,short,-0.06355846775022655,-1.5039012322914935e-05,1.5039012322914935e-05,win
2022-04-26,10:02:00,4226.49372258749,2022-04-26,10:03:00,4226.55728105523,long,-0.06355846774022211,-1.503788154610941e-05,-1.503788154610941e-05,lose
2022-04-26,10:43:00,4209.16480911915,2022-04-26,10:46:00,4208.50251073206,short,0.6622983870902317,0.00015737150813177614,-0.00015737150813177614,lose
2022-04-26,10:50:00,4207.64353114236,2022-04-26,10:51:00,4207.7238738843,short,-0.080342741939603,-1.9094109867445752e-05,1.9094109867445752e-05,win
2022-04-26,10:54:00,4207.9649021101,2022-04-26,10:55:00,4208.04524485204,long,-0.080342741939603,-1.9092651638685787e-05,-1.9092651638685787e-05,lose
2022-04-26,10:58:00,4208.28627307785,2022-04-26,11:11:00,4209.33072872301,long,-1.0444556451602693,-0.0002481286723405862,-0.0002481286723405862,lose
2022-04-26,11:12:00,4209.41107146494,2022-04-26,11:15:00,4209.65209969075,long,-0.24102822581062355,-5.7256091501756146e-05,-5.7256091501756146e-05,lose
2022-04-26,11:18:00,4209.89312791656,2022-04-26,11:19:00,4206.14952797611,long,3.7435999404497124,0.0008900301607326355,0.0008900301607326355,win
2022-04-26,11:44:00,4207.1147497503,2022-04-26,11:51:00,4206.33880133545,long,0.7759484148500633,0.00018447121154485657,0.00018447121154485657,win
2022-04-26,12:14:00,4199.6810896419,2022-04-26,12:15:00,4199.3916239161,long,0.2894657258002553,6.893039557254177e-05,6.893039557254177e-05,win
2022-04-26,12:24:00,4192.39239101176,2022-04-26,12:28:00,4188.9381571408,short,3.454233870959797,0.0008246084667236087,-0.0008246084667236087,lose
2022-04-26,12:37:00,4181.16613093112,2022-04-26,12:38:00,4180.30257246338,short,0.863558467740404,0.00020657798156253904,-0.00020657798156253904,lose
2022-04-26,12:54:00,4183.62323006558,2022-04-26,12:56:00,4183.21929861397,long,0.40393145161033317,9.655995126633954e-05,9.655995126633954e-05,win
2022-04-27,08:03:00,4212.20253412598,2022-04-27,08:04:00,4213.27128412598,long,-1.0687500000003638,-0.0002536627546455561,-0.0002536627546455561,lose
2022-04-27,08:28:00,4202.19643717791,2022-04-27,08:29:00,4202.47163879082,short,-0.2752016129097683,-6.548565619568514e-05,6.548565619568514e-05,win
2022-04-27,08:52:00,4208.80127588759,2022-04-27,08:53:00,4209.07647750049,long,-0.27520161289976386,-6.538289678770237e-05,-6.538289678770237e-05,lose
2022-04-27,09:05:00,4206.62685017841,2022-04-27,09:07:00,4206.2977171139,short,0.32913306450973323,7.824768636099932e-05,-7.824768636099932e-05,lose
2022-04-27,09:36:00,4231.8157376415,2022-04-27,09:42:00,4236.34507231892,long,-4.529334677419683,-0.0010691609394652968,-0.0010691609394652968,lose
2022-04-27,10:00:00,4228.93528820536,2022-04-27,10:01:00,4228.90756643117,long,0.027721774189558346,6.555303882604946e-06,6.555303882604946e-06,win
2022-04-27,10:04:00,4228.82440110859,2022-04-27,10:06:00,4228.7689575602,short,0.05544354839003063,1.3111037502122613e-05,-1.3111037502122613e-05,lose
2022-04-27,11:38:00,4210.16150448787,2022-04-27,11:40:00,4209.3597907782,long,0.8017137096703664,0.00019045977286769045,0.00019045977286769045,win
2022-04-27,11:55:00,4203.34693795562,2022-04-27,11:56:00,4202.94608110078,long,0.40085685483973066,9.537520755786844e-05,9.537520755786844e-05,win
2022-04-27,12:09:00,4194.53005601171,2022-04-27,12:10:00,4193.66866488267,long,0.8613911290403848,0.00020540276256286738,0.00020540276256286738,win
2022-04-27,12:13:00,4191.08449149558,2022-04-27,12:16:00,4188.50031810848,short,2.5841733870993266,0.0006169686500743232,-0.0006169686500743232,lose
2022-04-27,12:35:00,4189.52254080429,2022-04-27,12:36:00,4189.49325653009,short,0.029284274200108484,6.989932291867618e-06,-6.989932291867618e-06,lose
2022-04-27,12:44:00,4189.25898233654,2022-04-27,12:45:00,4189.22969806235,short,0.029284274190104043,6.990372049431315e-06,-6.990372049431315e-06,lose
2022-04-27,12:49:00,4189.11256096558,2022-04-27,12:50:00,4189.08327669138,long,0.029284274200108484,6.990616386870485e-06,6.990616386870485e-06,win
2022-04-27,13:05:00,4188.64401257848,2022-04-27,13:06:00,4181.35534940117,short,7.2886631773099,0.0017431341199818373,-0.0017431341199818373,lose
2022-04-27,13:37:00,4204.31223905496,2022-04-27,13:38:00,4204.72065639367,long,-0.4084173387100236,-9.713304927616573e-05,-9.713304927616573e-05,lose
2022-04-27,13:43:00,4206.76274308722,2022-04-27,13:46:00,4207.98799510335,long,-1.2252520161300708,-0.0002911728877449393,-0.0002911728877449393,lose
2022-04-27,13:47:00,4208.39641244206,2022-04-27,13:48:00,4208.80482978077,short,-0.4084173387100236,-9.703879253797343e-05,9.703879253797343e-05,win
2022-04-27,13:55:00,4211.66375115173,2022-04-27,14:00:00,4213.70583784528,short,-2.042086693550118,-0.00048462962820261524,0.00048462962820261524,win
2022-04-28,06:30:00,4214.11425518399,2022-04-28,06:32:00,4214.93108986141,short,-0.8168346774200472,-0.00019379549985643063,0.00019379549985643063,win
2022-04-28,07:41:00,4191.90293971349,2022-04-28,07:43:00,4190.6910445522,long,1.2118951612901583,0.00028918742718242463,0.00028918742718242463,win
2022-04-28,08:11:00,4214.19231686517,2022-04-28,08:18:00,4219.92250839743,short,-5.730191532259596,-0.001357890226860059,0.001357890226860059,win
2022-04-28,08:21:00,4222.37830476839,2022-04-28,08:25:00,4225.65269992968,long,-3.2743951612901583,-0.0007748850636363214,-0.0007748850636363214,lose
2022-04-28,09:05:00,4217.83347630138,2022-04-28,09:06:00,4217.85182307558,long,-0.018346774199926585,-4.34979107122313e-06,-4.34979107122313e-06,lose
2022-04-28,09:46:00,4262.56824802102,2022-04-28,09:47:00,4263.74591939199,short,-1.177671370970529,-0.0002762058042938831,0.0002762058042938831,win
2022-04-28,10:47:00,4279.0003905651,2022-04-28,10:52:00,4279.49157000058,short,-0.4911794354802623,-0.00011477518472602366,0.00011477518472602366,win
2022-04-28,11:00:00,4280.27745709736,2022-04-28,11:06:00,4280.86687241994,short,-0.5894153225799528,-0.0001376859734595337,0.0001376859734595337,win
2022-04-28,11:09:00,4281.16158008123,2022-04-28,11:13:00,4281.55452362961,short,-0.3929435483805719,-9.17759066740853e-05,9.17759066740853e-05,win
2022-04-28,11:14:00,4281.65275951671,2022-04-28,11:19:00,4281.03837167356,long,0.6143878431503254,0.0001435137435850109,0.0001435137435850109,win
2022-04-28,11:20:00,4281.0867083671,2022-04-28,11:21:00,4281.13504506065,short,-0.048336693549572374,-1.1290625743121119e-05,1.1290625743121119e-05,win
2022-04-28,11:22:00,4281.1833817542,2022-04-28,11:24:00,4281.2800551413,short,-0.09667338710005424,-2.2580486643053455e-05,2.2580486643053455e-05,win
2022-04-28,12:00:00,4296.45699531288,2022-04-28,12:05:00,4298.42876950643,long,-1.971774193550118,-0.0004587197553529432,-0.0004587197553529432,lose
2022-04-28,12:10:00,4300.40054369998,2022-04-28,12:15:00,4302.37231789353,long,-1.971774193550118,-0.0004582992934734076,-0.0004582992934734076,lose
2022-04-28,12:19:00,4297.00395660355,2022-04-28,12:22:00,4297.08152716806,short,-0.07757056451009703,-1.805191826587116e-05,1.805191826587116e-05,win
2022-04-28,12:30:00,4297.28838200677,2022-04-28,12:33:00,4297.36595257129,long,-0.07757056452010147,-1.8050723484153153e-05,-1.8050723484153153e-05,lose
2022-04-28,12:50:00,4284.638308022,2022-04-28,12:52:00,4283.37318705426,long,1.265120967740586,0.0002953562326915016,0.0002953562326915016,win
2022-04-28,12:55:00,4281.47550560265,2022-04-28,12:59:00,4278.94526366717,long,2.530241935479353,0.0005913237444199471,0.0005913237444199471,win
2022-04-28,13:01:00,4277.68014269942,2022-04-28,13:02:00,4277.04758221555,long,0.6325604838693835,0.00014789652715108126,0.00014789652715108126,win
2022-04-29,07:54:00,4208.83122663527,2022-04-29,07:57:00,4206.98495647398,short,1.8462701612897945,0.00043885827508094444,-0.00043885827508094444,lose
2022-04-29,09:57:00,4184.58539842992,2022-04-29,10:02:00,4182.15193068799,short,2.4334677419301443,0.0005818697604154099,-0.0005818697604154099,lose
2022-04-29,10:31:00,4197.70245473592,2022-04-29,10:36:00,4199.56560997785,short,-1.8631552419301443,-0.0004436542764097995,0.0004436542764097995,win
2022-04-29,10:40:00,4201.0561341714,2022-04-29,10:43:00,4202.17402731656,long,-1.1178931451595417,-0.00026602733201730455,-0.00026602733201730455,lose
2022-04-29,11:01:00,4184.09936409338,2022-04-29,11:03:00,4182.96609796435,long,1.1332661290298347,0.00027092405304962597,0.00027092405304962597,win
2022-04-29,11:11:00,4178.43303344822,2022-04-29,11:15:00,4176.16650119015,short,2.2665322580705833,0.0005427303383198634,-0.0005427303383198634,lose
2022-04-29,11:31:00,4175.65828543259,2022-04-29,11:32:00,4175.42890035194,long,0.2293850806499904,5.4936890586443354e-05,5.4936890586443354e-05,win
2022-04-29,11:35:00,4174.74074511001,2022-04-29,11:36:00,4174.51136002936,short,0.2293850806499904,5.494896548774442e-05,-5.494896548774442e-05,lose
2022-04-29,12:11:00,4153.69070164205,2022-04-29,12:13:00,4152.57144760979,short,1.1192540322599598,0.0002695327573241091,-0.0002695327573241091,lose
2022-04-29,12:14:00,4152.01182059366,2022-04-29,12:15:00,4151.45219357753,long,0.5596270161295251,0.00013480271240884356,0.00013480271240884356,win
2022-04-29,12:32:00,4150.97365818416,2022-04-29,12:33:00,4150.67844649061,short,0.2952116935493905,7.112372046047533e-05,-7.112372046047533e-05,lose
2022-04-29,12:46:00,4146.84069447448,2022-04-29,12:47:00,4146.54548278094,long,0.29521169354029553,7.11946112170736e-05,7.11946112170736e-05,win
2022-04-29,13:44:00,4139.68599851981,2022-04-29,13:56:00,4139.97753077787,long,-0.2915322580602151,-7.04188020086427e-05,-7.04188020086427e-05,lose
